# case	disease	pipeline_name	pipeline_version	timestamp	C3Y	DCC_path	filesize	file_format	md5sum	sample_name	sample_uuid
C3L-00606	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00606.RNA-Seq.T.hg38.tsv.gz	970695	TSV	7302d778a4e7688bab0f42815f907df5	C3L-00606.RNA-Seq.T.hg38	576eba01-cf56-41c6-9a80-241f80a77088
C3L-00606	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00606.RNA-Seq.genomic.T.HET_oPjxWB.hg38.tsv.gz	1012013	TSV	aea386b5dd4caffe147dea475864350e	C3L-00606.RNA-Seq.genomic.T.HET_oPjxWB.hg38	91bcdad8-2dba-4f93-b2e4-e6572f5a512f
C3L-00606	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00606.RNA-Seq.genomic.T.HET_oPjzKX.hg38.tsv.gz	965889	TSV	331bb06a1b866923dc26b3b0d3db8da1	C3L-00606.RNA-Seq.genomic.T.HET_oPjzKX.hg38	50e16205-0648-4c86-b23e-b1e0de62898a
C3L-00607	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00607.RNA-Seq.A.hg38.tsv.gz	995831	TSV	bdbe2dfecfff3e57b95384d4dcd6ca41	C3L-00607.RNA-Seq.A.hg38	d309c71d-9764-4b8d-b202-960eb4e2ca76
C3L-00607	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00607.RNA-Seq.T.hg38.tsv.gz	972026	TSV	eb4e0701e934ff9556399ec1f6d1e0ae	C3L-00607.RNA-Seq.T.hg38	ecd09c8c-1add-4e16-8cdb-57985aa212f5
C3L-00610	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00610.RNA-Seq.T.hg38.tsv.gz	984358	TSV	e21f4936a396b9a4ddbbe0635d7c75eb	C3L-00610.RNA-Seq.T.hg38	c7fbe749-8d9f-4f40-9071-5ae8b56e3765
C3L-00614	AML	RNA-Seq_Expression	v1.0	20200516	Y3	/CPTAC3.Y3_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_RNA-Seq_Expression_20200516/C3L-00614.RNA-Seq.genomic.Tpb.hg38.tsv.gz	887501	TSV	d5a4dd56ca67997dfaa51069b9812541	C3L-00614.RNA-Seq.genomic.Tpb.hg38	d3af11bf-6b89-44ec-a48e-0bab4dc92fe1
C3L-00622	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00622.RNA-Seq.genomic.A.hg38.tsv.gz	993012	TSV	c69f0d27aebe648f2fc0ebf21241c38d	C3L-00622.RNA-Seq.genomic.A.hg38	9be0c237-d074-4d2b-895f-80daef14a6b7
C3L-00622	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00622.RNA-Seq.genomic.T.hg38.tsv.gz	1028980	TSV	afe35fb697b4a42fc513b068f3e9cb8d	C3L-00622.RNA-Seq.genomic.T.hg38	7ee29760-a36e-44c6-bbbf-25450da72715
C3L-00625	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00625.RNA-Seq.genomic.T.hg38.tsv.gz	993369	TSV	680597453b72b64dc90dbe6458a35ea2	C3L-00625.RNA-Seq.genomic.T.hg38	af3e8a0e-23fd-4729-9944-58264ef43564
C3L-00629	CM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CM/CPTAC3_CM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00629.RNA-Seq.T.hg38.tsv.gz	935069	TSV	a4533ae7dc1f5b429dee4c4c79293641	C3L-00629.RNA-Seq.T.hg38	19487b43-4d42-496d-a845-5617f470a7b6
C3L-00631	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00631.RNA-Seq.T.hg38.tsv.gz	1057848	TSV	7af79ffa0ab8661bc5d440a312e82ef3	C3L-00631.RNA-Seq.T.hg38	203b829b-2aa2-45ba-8f53-c6fd40ad6c29
C3L-00640	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00640.RNA-Seq.genomic.A.hg38.tsv.gz	1025520	TSV	02d363f879ab81c01205a8c5fbd96021	C3L-00640.RNA-Seq.genomic.A.hg38	dfa23859-8a3e-4f14-8018-d0269863c4e0
C3L-00640	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00640.RNA-Seq.genomic.T.hg38.tsv.gz	985529	TSV	f989d7f812d73dc0c502697942e48e93	C3L-00640.RNA-Seq.genomic.T.hg38	510bcf2a-44f5-4821-b885-db740a37594b
C3L-00671	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00671.RNA-Seq.T.hg38.tsv.gz	1031093	TSV	0b708e4b1f0f89dd49ca9e441cb409d1	C3L-00671.RNA-Seq.T.hg38	c6c3e874-4646-41da-b882-80dbcbe4d3ce
C3L-00674	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00674.RNA-Seq.T.hg38.tsv.gz	1047378	TSV	2b54c336f1f78cf724131d8c076ee665	C3L-00674.RNA-Seq.T.hg38	4fe6ef51-da11-4b77-a0a7-c83e7991f254
C3L-00677	GBM	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/GBM/CPTAC3_GBM_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00677.RNA-Seq.T.hg38.tsv.gz	1058584	TSV	f3ef2fefa5628af4ed1c4a2b0d2cfeef	C3L-00677.RNA-Seq.T.hg38	f093ef84-a457-4d86-bd0a-6aa2963267fb
C3L-00765	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00765.RNA-Seq.T.hg38.tsv.gz	1013015	TSV	45162da01a220a8597ad78ec47d0631f	C3L-00765.RNA-Seq.T.hg38	02393926-bb6f-4aae-9821-04b5d0934320
C3L-00766	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00766.RNA-Seq.T.hg38.tsv.gz	1035609	TSV	f89f187eee9d7c82b49cad18b32b5625	C3L-00766.RNA-Seq.T.hg38	767e3e47-c378-4f2f-bff7-9a264939b293
C3L-00767	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00767.RNA-Seq.T.hg38.tsv.gz	1016474	TSV	8516cb658afd265b82c8593dcec12131	C3L-00767.RNA-Seq.T.hg38	16f1a126-ac4f-4076-bcfb-056be1e2532d
C3L-00769	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00769.RNA-Seq.T.hg38.tsv.gz	1043040	TSV	f310cf12c05db6d575e32eab7b623b1e	C3L-00769.RNA-Seq.T.hg38	921c5ffc-5b11-41cc-b948-719882ac7cb5
C3L-00770	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00770.RNA-Seq.T.hg38.tsv.gz	956023	TSV	5a87570e1679f19e5e76dcdee074e9dc	C3L-00770.RNA-Seq.T.hg38	f8402ecf-5701-41b5-95d8-5836b3372f76
C3L-00771	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00771.RNA-Seq.T.hg38.tsv.gz	1039765	TSV	0aceb38ae0bb365c1b5275b8add9884f	C3L-00771.RNA-Seq.T.hg38	bdc9ecb3-3d92-4f66-b0ff-b1ab332a6845
C3L-00780	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00780.RNA-Seq.T.hg38.tsv.gz	1009914	TSV	babadaa768917ef60210cb0218c8d46f	C3L-00780.RNA-Seq.T.hg38	55f6adb0-cda2-4406-9688-7d89e898fc8e
C3L-00781	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00781.RNA-Seq.T.hg38.tsv.gz	976862	TSV	3abb23f4aecd7c8a0abd65eee4926391	C3L-00781.RNA-Seq.T.hg38	f52b027e-5c7e-4b8f-a47b-1a3a62bf5667
C3L-00789	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00789.RNA-Seq.T.hg38.tsv.gz	1001562	TSV	9188a637cd6e547de520e0a3df50af3d	C3L-00789.RNA-Seq.T.hg38	d8776b8f-2984-42a1-9c96-039b3edc442c
C3L-00790	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00790.RNA-Seq.T.hg38.tsv.gz	1013531	TSV	ca9e14d25a880c9434dc90ce3c104ca9	C3L-00790.RNA-Seq.T.hg38	5507a64e-11ee-4a0f-87f9-f915075f122c
C3L-00791	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00791.RNA-Seq.T.hg38.tsv.gz	1007598	TSV	5f9c60d44cf8a4d450c6de71168b5d12	C3L-00791.RNA-Seq.T.hg38	764c4cf1-6776-4486-8028-5b5b681f16ae
C3L-00792	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00792.RNA-Seq.T.hg38.tsv.gz	1002002	TSV	606f5bb3e6d0a95af9e41d5721854259	C3L-00792.RNA-Seq.T.hg38	ec0932b6-dc5d-4450-9fd8-1d50c8658dc3
C3L-00796	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00796.RNA-Seq.T.hg38.tsv.gz	974633	TSV	9b053ad62e2824109edbaac149ec4e41	C3L-00796.RNA-Seq.T.hg38	a7ff7497-b174-484f-8dbf-6fbba464d92b
C3L-00799	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00799.RNA-Seq.T.hg38.tsv.gz	1006972	TSV	bd54d5c07e47a5451273a9df8359967c	C3L-00799.RNA-Seq.T.hg38	8c0b227a-2cc1-4d80-8f19-d0ef26d73798
C3L-00800	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00800.RNA-Seq.T.hg38.tsv.gz	1022842	TSV	7e869f85e782aa3d6d64d2d689740c0b	C3L-00800.RNA-Seq.T.hg38	419a4593-dae1-4e6b-bdc6-8731185f775b
C3L-00807	AML	RNA-Seq_Expression	v1.0	20200516	Y3	/CPTAC3.Y3_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_RNA-Seq_Expression_20200516/C3L-00807.RNA-Seq.genomic.Tpb.hg38.tsv.gz	892468	TSV	40846bef455a78e26e903bb04201f0af	C3L-00807.RNA-Seq.genomic.Tpb.hg38	8d2d1ec4-6a70-4028-a747-a0f9c9755456
C3L-00810	AML	RNA-Seq_Expression	v1.0	20200516	Y3	/CPTAC3.Y3_WashU/AML/CPTAC3_AML_RNA-Seq_Expression_v1.0_RNA-Seq_Expression_20200516/C3L-00810.RNA-Seq.genomic.Tpb.hg38.tsv.gz	893334	TSV	290f36f6f5d7a1bd74308b14fe74821c	C3L-00810.RNA-Seq.genomic.Tpb.hg38	999dad27-951c-49d7-9672-fa81956a7b3b
C3L-00812	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00812.RNA-Seq.T.hg38.tsv.gz	978999	TSV	b2418e42c3b1f11b09d0d0b1155745aa	C3L-00812.RNA-Seq.T.hg38	5ab1e3c4-b593-4557-8ab2-ce965588cbc6
C3L-00813	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00813.RNA-Seq.T.hg38.tsv.gz	982058	TSV	b4a711a8ac28ca119fff6de476814402	C3L-00813.RNA-Seq.T.hg38	bf72fd16-308b-496f-ba9a-6bb3e00df0b2
C3L-00814	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00814.RNA-Seq.A.hg38.tsv.gz	1015418	TSV	8c195897ef42f09688e60829dd4bbcd8	C3L-00814.RNA-Seq.A.hg38	623ba7fc-ad2f-40e7-a6ad-dd83fa4965fb
C3L-00814	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00814.RNA-Seq.T.hg38.tsv.gz	983647	TSV	61ea09dae63b9af71b70b52b14521c87	C3L-00814.RNA-Seq.T.hg38	4b922eef-dbc0-4ddb-b309-68f5ee61520a
C3L-00815	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00815.RNA-Seq.T.hg38.tsv.gz	1049968	TSV	984f2cda919879a4be72e9cb3820a04a	C3L-00815.RNA-Seq.T.hg38	67ffc392-d03a-4ef4-b2ed-19e7aa5f0cb2
C3L-00817	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00817.RNA-Seq.T.hg38.tsv.gz	997112	TSV	90091f4f02f429fd21ba0714ae2f1249	C3L-00817.RNA-Seq.T.hg38	cc1d1745-e384-4232-b7be-7ae295edf9d6
C3L-00819	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00819.RNA-Seq.genomic.A.hg38.tsv.gz	1029787	TSV	0b6fa7de48e059b0e56c17cf154419bc	C3L-00819.RNA-Seq.genomic.A.hg38	113be54e-a6c2-41e4-8272-7009d3e80613
C3L-00819	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00819.RNA-Seq.genomic.T.hg38.tsv.gz	1007205	TSV	d38e62b317d76fd2addd34418cd37c45	C3L-00819.RNA-Seq.genomic.T.hg38	a36bcdab-0680-4731-9cb6-fe009c8cf495
C3L-00881	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00881.RNA-Seq.genomic.T.hg38.tsv.gz	1006333	TSV	35b67ef341b08ec3d674b33ee0d8641c	C3L-00881.RNA-Seq.genomic.T.hg38	0c23fdd3-6509-4531-95e2-39c059846f3d
C3L-00885	PDA	RNA-Seq_Expression	v1.0	20200312	Y3	/CPTAC3.Y3_WashU/PDA/CPTAC3_PDA_RNA-Seq_Expression_v1.0_2020-02-25_PDA_20200312/C3L-00885.RNA-Seq.genomic.T.hg38.tsv.gz	1030492	TSV	f181532ae97d10561423a418dc80ba0d	C3L-00885.RNA-Seq.genomic.T.hg38	08b35111-c037-489c-b050-baaffa2f6615
C3L-00893	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00893.RNA-Seq.A.hg38.tsv.gz	1015644	TSV	bbe909967c30c235ed7066089ac77ed1	C3L-00893.RNA-Seq.A.hg38	e4284082-6c54-4593-9f45-6199e3f6b8f9
C3L-00893	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00893.RNA-Seq.T.hg38.tsv.gz	1015562	TSV	83188288d42c478e14d6780028586493	C3L-00893.RNA-Seq.T.hg38	b24e8526-021b-49e4-9b71-804fd054af90
C3L-00898	UCEC	RNA-Seq_Expression	v1.0	20200516	Y3	/CPTAC3.Y3_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_RNA-Seq_Expression_20200516/C3L-00898.RNA-Seq.genomic.T.hg38.tsv.gz	1050328	TSV	f156b0a8c0e66c33bc5e97a34714bc3a	C3L-00898.RNA-Seq.genomic.T.hg38	7f092f05-4f67-4c5c-b78e-3c5ed54aefe9
C3L-00902	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00902.RNA-Seq.A.hg38.tsv.gz	992913	TSV	7fd8d25f8e4f0ea7d9c2da8467e4c7d9	C3L-00902.RNA-Seq.A.hg38	5d338501-0e4f-402b-9293-ad374a28c1bd
C3L-00902	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00902.RNA-Seq.T.hg38.tsv.gz	997737	TSV	801cbf252f6222812dc7d793010bcd0c	C3L-00902.RNA-Seq.T.hg38	1f851086-9aad-4a14-9106-a4d52a0a8cf3
C3L-00904	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00904.RNA-Seq.A.hg38.tsv.gz	1027929	TSV	ce1b161a6834d38b93bffa55aabc385c	C3L-00904.RNA-Seq.A.hg38	9c7be031-9c46-4ff3-9232-21265c5bc9de
C3L-00904	LSCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LSCC/CPTAC3_LSCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00904.RNA-Seq.T.hg38.tsv.gz	975174	TSV	9ed773b4ae553142e881124ee8e195f7	C3L-00904.RNA-Seq.T.hg38	6121467c-d729-4fb9-b801-f97f925d9dcc
C3L-00905	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00905.RNA-Seq.T.hg38.tsv.gz	1012321	TSV	f429d57fa81352aa32c145c992d22faa	C3L-00905.RNA-Seq.T.hg38	8d1cca20-ddf3-4be1-8de5-5e88212f50f1
C3L-00907	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00907.RNA-Seq.A.hg38.tsv.gz	1021628	TSV	46a1bca3e909676e868ad8d444695976	C3L-00907.RNA-Seq.A.hg38	13ec00f5-4a5f-484b-abb5-5248fbf23193
C3L-00907	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00907.RNA-Seq.T.hg38.tsv.gz	994506	TSV	9da9ad8a16b313e1766bd4dd31e70ed7	C3L-00907.RNA-Seq.T.hg38	ec0ed042-62f4-4765-b762-f5bdd5503593
C3L-00907	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00907.RNA-Seq.genomic.T.HET_omyLZN.hg38.tsv.gz	995633	TSV	99d8d134a604165083f747a90a406d7d	C3L-00907.RNA-Seq.genomic.T.HET_omyLZN.hg38	960169c2-4801-4e75-8511-5d37ce93bcf2
C3L-00907	CCRCC	RNA-Seq_Expression	v1.0	20201123	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_CCRCC_ITH_20201123/C3L-00907.RNA-Seq.genomic.T.HET_omyM8A.hg38.tsv.gz	966627	TSV	722d26d85192a260d742f9b8d3b112a8	C3L-00907.RNA-Seq.genomic.T.HET_omyM8A.hg38	55583ff8-93f5-48e2-b5d2-4c5011cd5200
C3L-00908	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00908.RNA-Seq.A.hg38.tsv.gz	1001350	TSV	4049f24adce71ae5a5b29a6b6a2d90a9	C3L-00908.RNA-Seq.A.hg38	c0234479-43d9-41de-ae7b-a0658538cbdb
C3L-00908	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00908.RNA-Seq.T.hg38.tsv.gz	1007486	TSV	c752284a08ec7619ea7990db02fd4ee4	C3L-00908.RNA-Seq.T.hg38	d6a6daab-f92b-4280-aef4-5754730368fd
C3L-00908	CCRCC	RNA-Seq_Expression	v1.0	20200516	Y3	/CPTAC3.Y3_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_RNA-Seq_Expression_20200516/C3L-00908.RNA-Seq.genomic.T.hg38.tsv.gz	1037922	TSV	10dbf0a0d61381724cb4f839f799cbd9	C3L-00908.RNA-Seq.genomic.T.hg38	bc81a137-597c-4a76-9736-e0ef13cd234a
C3L-00910	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00910.RNA-Seq.A.hg38.tsv.gz	1024250	TSV	a748cec92b31342127fb0cd6a37f7941	C3L-00910.RNA-Seq.A.hg38	b8ddb79e-23c8-4b80-8783-259154d3ed5b
C3L-00910	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00910.RNA-Seq.T.hg38.tsv.gz	1027164	TSV	7692dadce98c7dff1c303de20408bf3f	C3L-00910.RNA-Seq.T.hg38	6dc1e61a-fc14-4bb6-934c-498a74facd14
C3L-00913	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00913.RNA-Seq.A.hg38.tsv.gz	986540	TSV	62596c7a945f5c7a600a4cea0feca290	C3L-00913.RNA-Seq.A.hg38	f48b0837-a65c-4090-9d3b-2c62f07c53c6
C3L-00913	LUAD	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/LUAD/CPTAC3_LUAD_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00913.RNA-Seq.T.hg38.tsv.gz	1000997	TSV	ea13602964494b2d88aea72feedfff86	C3L-00913.RNA-Seq.T.hg38	982bfa92-1c8f-4411-b577-7a47a7a5bb46
C3L-00917	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00917.RNA-Seq.A.hg38.tsv.gz	989302	TSV	a38e95e321e3293de62bb6511c841c04	C3L-00917.RNA-Seq.A.hg38	3853a159-ee7a-4fe9-9f0c-a63aa7f20560
C3L-00917	CCRCC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/CCRCC/CPTAC3_CCRCC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00917.RNA-Seq.T.hg38.tsv.gz	988685	TSV	c7cb27a5e9d43a60f7780fe4acb0d099	C3L-00917.RNA-Seq.T.hg38	8df66f3a-3c6b-4c59-ade0-9c9060abbb86
C3L-00918	UCEC	RNA-Seq_Expression	v1.0	20191024	Y3	/CPTAC3.Y2_WashU/UCEC/CPTAC3_UCEC_RNA-Seq_Expression_v1.0_Y1Y2_20191024/C3L-00918.RNA-Seq.T.hg38.tsv.gz	1011362	TSV	65373bed7112790006f0e77a6e773093	C3L-00918.RNA-Seq.T.hg38	4d0929e9-afed-4c71-ac5f-b148bbc18797
